         9419130906 function calls (9037817859 primitive calls) in 13814.526 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
  2910304 4545.223    0.002 4552.395    0.002 {built-in method tensorflow.python._pywrap_tfe.TFE_Py_FastPathExecute}
   121258 2953.018    0.024 2953.018    0.024 {built-in method tensorflow.python._pywrap_tfe.TFE_Py_Execute}
   727116    2.096    0.000    5.853    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\eager\monitoring.py:143(get_cell)
  3029722    2.094    0.000    3.790    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\framework\op_def_library.py:83(_IsListParameter)
  2909136    2.078    0.000    8.219    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\framework\tensor_spec.py:106(__hash__)
  2060202    2.076    0.000    6.357    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\framework\ops.py:6832(__exit__)
  1696644    2.069    0.000    5.694    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\framework\func_graph.py:1353(device_stack_has_callable)
  3635668    2.061    0.000    2.742    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\framework\ops.py:462(graph)
  1090674    2.060    0.000    2.427    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\framework\ops.py:4087(get_operations)
   727132    2.055    0.000   21.881    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\framework\ops.py:2626(_set_attr)
727132/363558    2.053    0.000    7.670    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\data\util\nest.py:104(_packed_nest_with_indices)
   363558    2.045    0.000  776.133    0.002 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\eager\polymorphic_function\monomorphic_function.py:456(__init__)
4726646/2545122    2.041    0.000   60.305    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\core\function\trace_type\trace_type_builder.py:129(<genexpr>)
   242388    2.034    0.000  411.607    0.002 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\util\deprecation.py:527(new_func)
  5790460    2.034    0.000   12.424    0.000 C:\Users\puyan\anaconda3\lib\site-packages\chess\__init__.py:802(is_attacked_by)
  2060202    2.033    0.000    5.442    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\framework\ops.py:4211(as_default)
 16483328    2.016    0.000    2.016    0.000 {method 'keys' of 'dict' objects}
   121186    2.012    0.000  234.040    0.002 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\data\ops\from_tensor_slices_op.py:31(__init__)
  3272094    2.006    0.000    3.150    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\framework\tensor_shape.py:270(is_compatible_with)
  3514466    1.993    0.000    5.340    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\framework\ops.py:4979(_record_op_seen_by_control_dependencies)
   969488    1.991    0.000   14.109    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\data\util\nest.py:135(pack_sequence_as)
   363798    1.988    0.000   10.454    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\autograph\impl\api.py:492(tf_convert)
 11034550    1.969    0.000    3.095    0.000 {method 'extend' of 'list' objects}
  1696644    1.966    0.000    6.490    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\framework\op_def_library.py:103(_Flatten)
  3514466    1.964    0.000    8.169    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\framework\ops.py:2619(traceback)
 15754452    1.963    0.000    1.963    0.000 C:\Users\puyan\anaconda3\lib\site-packages\google\protobuf\internal\message_listener.py:77(Modified)
   605946    1.960    0.000    1.960    0.000 {built-in method tensorflow.python.client._pywrap_tf_session.TF_GraphSetTensorShape_wrapper}
  3150884    1.947    0.000    1.947    0.000 {built-in method tensorflow.python.util._pywrap_utils.IsNestedForData}
   969504    1.946    0.000   36.631    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\util\tf_inspect.py:247(getfullargspec)
  3029722    1.945    0.000    6.725    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\framework\op_def_library.py:595(<listcomp>)
  1817790    1.944    0.000    9.248    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\autograph\impl\conversion.py:33(_is_of_known_loaded_module)
   838535    1.940    0.000   45.597    0.000 C:\Users\puyan\anaconda3\lib\site-packages\chess\__init__.py:2657(epd)
  3393280    1.928    0.000    7.007    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\framework\auto_control_deps.py:158(collective_manager_ids_from_op)
  8240824    1.926    0.000    1.926    0.000 {method 'decode' of 'bytes' objects}
  2060202    1.924    0.000    4.244    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\eager\context.py:2294(graph_mode)
  4120324    1.913    0.000    1.913    0.000 {built-in method tensorflow.python.util._pywrap_utils.IsMapping}
  1939544    1.911    0.000    1.911    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\eager\context.py:972(device_name)
   242372    1.911    0.000   49.029    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\data\ops\dataset_ops.py:5013(__init__)
  4843783    1.910    0.000    1.910    0.000 C:\Users\puyan\OneDrive\Desktop\M.S. Aerospace Engineering Sciences\Special Topics in Sequential Decision Making\Final Project\python\chess_api.py:205(<listcomp>)
  1211892    1.905    0.000    2.635    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\framework\tensor_spec.py:51(<listcomp>)
  6544188    1.898    0.000    2.342    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\framework\ops.py:3793(<genexpr>)
    12704    1.896    0.000 13657.242    1.075 C:\Users\puyan\OneDrive\Desktop\M.S. Aerospace Engineering Sciences\Special Topics in Sequential Decision Making\Final Project\python\MCTS.py:40(get_action_probs)
   484760    1.882    0.000  287.196    0.001 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\framework\auto_control_deps.py:209(mark_as_return)
   269812    1.881    0.000   11.936    0.000 C:\Users\puyan\anaconda3\lib\site-packages\chess\__init__.py:2428(set_fen)
  4120324    1.881    0.000    6.126    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\util\nest.py:147(is_namedtuple)
  5089924    1.874    0.000    1.874    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\framework\op_def_registry.py:32(get)
 10664584    1.869    0.000    1.869    0.000 {method '__exit__' of '_thread.RLock' objects}
  5090012    1.863    0.000    1.863    0.000 {built-in method __new__ of type object at 0x00007FF93A9CBC60}
  1211860    1.861    0.000    1.861    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\eager\context.py:977(device_spec)
  4120324    1.860    0.000    1.860    0.000 {built-in method tensorflow.python.util._pywrap_utils.IsMappingView}
   727116    1.851    0.000   33.677    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\data\util\structure.py:318(_to_tensor_list_helper)
  3029722    1.845    0.000    6.473    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\framework\ops.py:4149(_get_operation_by_tf_operation)
   363558    1.842    0.000   64.594    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\eager\polymorphic_function\quarantine.py:400(decorated)
  3514706    1.842    0.000    3.111    0.000 C:\Users\puyan\anaconda3\lib\threading.py:271(_is_owned)
   121258    1.839    0.000    1.839    0.000 {built-in method tensorflow.python._pywrap_tfe.TFE_ContextSyncExecutors}
   121258    1.833    0.000 2973.924    0.025 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\eager\polymorphic_function\monomorphic_function.py:1667(_call_flat)
   605930    1.831    0.000    4.178    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\eager\context.py:2017(__enter__)
  1696644    1.815    0.000    3.694    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\framework\op_def_library.py:106(<listcomp>)
 20893986    1.795    0.000    1.795    0.000 {method 'bit_length' of 'int' objects}
   727132    1.773    0.000    8.429    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\framework\ops.py:2635(_set_attr_with_buf)
   363798    1.766    0.000 2116.523    0.006 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\autograph\impl\api.py:681(wrapper)
  1696644    1.744    0.000    3.590    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\framework\op_def_library.py:382(_CheckOpDeprecation)
  1938992    1.744    0.000    1.929    0.000 C:\Users\puyan\anaconda3\lib\site-packages\google\protobuf\internal\type_checkers.py:118(CheckValue)
   363558    1.738    0.000   20.489    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\data\util\structure.py:193(_from_tensor_list_helper)
  1211892    1.732    0.000    3.151    0.000 C:\Users\puyan\anaconda3\lib\site-packages\google\protobuf\internal\python_message.py:1355(WhichOneof)
  2106844    1.732    0.000    2.412    0.000 C:\Users\puyan\anaconda3\lib\site-packages\chess\__init__.py:3649(_transposition_key)
   727116    1.730    0.000    1.730    0.000 {built-in method tensorflow.python.util._pywrap_utils.AssertSameStructureForData}
   727116    1.728    0.000    1.728    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\framework\c_api_util.py:42(__init__)
  1697116    1.727    0.000  409.043    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\framework\tensor_conversion_registry.py:46(_default_conversion_function)
   242388    1.723    0.000  389.575    0.002 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\ops\gen_array_ops.py:4623(gather_v2)
   242484    1.713    0.000    1.713    0.000 {method 'copy' of 'numpy.ndarray' objects}
  9089126    1.710    0.000 2907.610    0.000 {built-in method builtins.iter}
  1976622    1.707    0.000    4.026    0.000 C:\Users\puyan\anaconda3\lib\site-packages\chess\__init__.py:2297(pop)
  3514466    1.694    0.000    4.629    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\framework\ops.py:2244(name)
  1976622    1.683    0.000    1.683    0.000 C:\Users\puyan\anaconda3\lib\site-packages\chess\__init__.py:1430(restore)
  1696748    1.671    0.000    2.099    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\core\function\trace_type\default_types.py:536(__hash__)
  2302774    1.660    0.000   30.164    0.000 C:\Users\puyan\anaconda3\lib\site-packages\keras\engine\base_layer.py:1331(weights)
   121186    1.657    0.000 2901.517    0.024 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\data\ops\iterator_ops.py:707(_create_iterator)
  6786992    1.640    0.000    2.059    0.000 C:\Users\puyan\anaconda3\lib\typing.py:1149(<genexpr>)
   728276    1.628    0.000   10.856    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\ops\resource_variable_ops.py:323(variable_accessed)
   606610    1.625    0.000   25.430    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\ops\resource_variable_ops.py:693(read_and_set_handle)
   970448    1.623    0.000    6.966    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\framework\ops.py:5925(init_scope)
  1817790    1.620    0.000   15.014    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\data\util\structure.py:292(get_flat_tensor_shapes)
  1090674    1.619    0.000    2.431    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\autograph\impl\conversion.py:42(_is_known_loaded_type)
  2627196    1.614    0.000    1.614    0.000 C:\Users\puyan\anaconda3\lib\site-packages\chess\__init__.py:3168(is_zeroing)
  9695752    1.600    0.000    1.600    0.000 {method 'pop' of 'dict' objects}
   848334    1.597    0.000   23.886    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\framework\tensor_spec.py:219(_to_components)
  3393280    1.597    0.000    2.058    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\framework\registry.py:73(list)
   363798    1.596    0.000    1.596    0.000 C:\Users\puyan\anaconda3\lib\threading.py:228(__init__)
  4847664    1.589    0.000    2.009    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\framework\tensor_shape.py:862(__len__)
  7028932    1.585    0.000    1.585    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\framework\ops.py:3361(_check_not_finalized)
   727116    1.583    0.000    8.481    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\util\nest.py:1687(flatten_with_tuple_paths)
  2181780    1.581    0.000    1.959    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\core\function\polymorphism\function_type.py:128(parameters)
   605946    1.580    0.000   29.124    0.000 C:\Users\puyan\anaconda3\lib\site-packages\google\protobuf\internal\containers.py:492(MergeFrom)
  1333518    1.577    0.000    1.739    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\framework\ops.py:434(__getattr__)
  3514466    1.572    0.000   18.388    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\util\lock_util.py:125(__enter__)
   121186    1.572    0.000  373.306    0.003 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\ops\math_ops.py:2043(range)
  2909440    1.571    0.000    2.723    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\util\nest.py:138(_sorted)
   121186    1.565    0.000 2111.382    0.017 C:\Users\puyan\anaconda3\lib\site-packages\keras\engine\data_adapter.py:364(slice_inputs)
   242444    1.564    0.000 2929.150    0.012 C:\Users\puyan\anaconda3\lib\site-packages\keras\engine\data_adapter.py:1301(enumerate_epochs)
   242372    1.563    0.000  512.886    0.002 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\ops\gen_array_ops.py:11864(_slice)
   848854    1.560    0.000    2.959    0.000 C:\Users\puyan\anaconda3\lib\os.py:674(__getitem__)
   727132    1.557    0.000   11.625    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\framework\tensor_util.py:128(SlowAppendIntArrayToTensorProto)
 12729130    1.552    0.000    1.552    0.000 {built-in method builtins.callable}
 10300994    1.552    0.000    1.552    0.000 {method 'getvalue' of '_io.BytesIO' objects}
  1090690    1.549    0.000    3.801    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\framework\tensor_util.py:191(GetNumpyAppendFn)
   242372    1.549    0.000    1.549    0.000 {built-in method tensorflow.python._pywrap_tfe.TFE_MonitoringGetCellBoolGauge1}
  3393280    1.548    0.000    5.147    0.000 {method 'throw' of 'generator' objects}
   121186    1.531    0.000   33.686    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\data\ops\dataset_ops.py:5726(__init__)
   242388    1.530    0.000   16.742    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\util\tf_inspect.py:269(getcallargs)
  4241590    1.530    0.000    2.153    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\framework\ops.py:3333(_variable_creator_stack)
   121186    1.525    0.000 1260.236    0.010 C:\Users\puyan\anaconda3\lib\site-packages\keras\engine\data_adapter.py:308(slice_batch_indices)
  8120142    1.520    0.000    1.520    0.000 {method 'keys' of 'mappingproxy' objects}
   727116    1.515    0.000    2.021    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\eager\polymorphic_function\function_spec.py:208(_make_default_values)
  1696644    1.508    0.000    3.472    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\framework\ops.py:6387(_get_graph_from_inputs)
  5332288    1.507    0.000    2.250    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\framework\op_def_library.py:99(_IsListValue)
   121666    1.507    0.000   22.054    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\ops\resource_variable_ops.py:908(assign)
   849206    1.505    0.000    8.630    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\framework\ops.py:1131(numpy)
  1211876    1.482    0.000    7.586    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\framework\tensor_util.py:306(_AssertCompatible)
   484760    1.481    0.000  291.051    0.001 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\framework\func_graph.py:1225(convert)
   363558    1.479    0.000   68.167    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\data\ops\structured_function.py:232(trace_tf_function)
   363558    1.478    0.000 4510.577    0.012 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\eager\polymorphic_function\tracing_compiler.py:151(_maybe_define_concrete_function)
   363558    1.474    0.000    1.474    0.000 {built-in method tensorflow.python._pywrap_tfe.TFE_MonitoringGetCellCounter0}
   838535    1.473    0.000   47.198    0.000 C:\Users\puyan\anaconda3\lib\site-packages\chess\__init__.py:2421(shredder_fen)
  8604414    1.457    0.000    1.457    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\framework\ops.py:452(op)
  2674494    1.455    0.000    3.251    0.000 C:\Users\puyan\anaconda3\lib\site-packages\chess\__init__.py:472(symbol)
  2060202    1.453    0.000    1.777    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\eager\context.py:269(pop)
  2060202    1.445    0.000    1.445    0.000 C:\Users\puyan\anaconda3\lib\functools.py:65(wraps)
 10547297    1.425    0.000    1.425    0.000 C:\Users\puyan\anaconda3\lib\site-packages\chess\__init__.py:3156(is_en_passant)
   121178    1.414    0.000 13381.808    0.110 C:\Users\puyan\OneDrive\Desktop\M.S. Aerospace Engineering Sciences\Special Topics in Sequential Decision Making\Final Project\python\ChessNN.py:75(predict)
  1363739    1.407    0.000    1.407    0.000 C:\Users\puyan\anaconda3\lib\site-packages\chess\__init__.py:751(attacks_mask)
  6423026    1.403    0.000    1.403    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\framework\ops.py:872(_as_tf_output)
   242372    1.398    0.000  145.082    0.001 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\ops\gen_dataset_ops.py:7941(tensor_dataset)
  4121108    1.393    0.000    5.264    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\util\nest.py:913(<genexpr>)
   300487    1.390    0.000    1.390    0.000 {built-in method numpy.asarray}
  2303526    1.387    0.000    1.890    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\framework\tensor_conversion_registry.py:112(get)
   605930    1.383    0.000    3.896    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\eager\context.py:2051(__exit__)
  3514466    1.379    0.000    1.379    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\framework\ops.py:3461(_get_control_flow_context)
  4120404    1.379    0.000    1.379    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\framework\ops.py:5454(_distribution_strategy_stack)
  4605524    1.377    0.000    5.005    0.000 C:\Users\puyan\anaconda3\lib\site-packages\keras\engine\base_layer.py:3174(_update_trackables)
   969488    1.375    0.000   78.036    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\data\ops\dataset_ops.py:4515(__init__)
   605946    1.374    0.000    4.293    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\eager\polymorphic_function\composite_tensor_utils.py:47(flatten_with_variables_or_variable_specs)
 10300994    1.371    0.000    1.371    0.000 C:\Users\puyan\anaconda3\lib\site-packages\google\protobuf\internal\api_implementation.py:111(IsPythonDefaultSerializationDeterministic)
  2181380    1.368    0.000    1.368    0.000 C:\Users\puyan\anaconda3\lib\site-packages\google\protobuf\internal\python_message.py:273(_IsMapField)
   606610    1.363    0.000   36.824    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\ops\resource_variable_ops.py:679(_read_variable_op)
  6908418    1.354    0.000    1.354    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\framework\tensor_spec.py:87(dtype)
 15478506    1.352    0.000    1.352    0.000 {built-in method builtins.abs}
   727116    1.349    0.000    3.040    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\platform\tf_logging.py:205(vlog)
   363558    1.342    0.000 2189.800    0.006 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\data\ops\structured_function.py:234(wrapped_fn)
   132563    1.336    0.000    1.336    0.000 {method 'reduce' of 'numpy.ufunc' objects}
  1696716    1.335    0.000    1.335    0.000 {built-in method tensorflow.python._pywrap_tfe.TFE_Py_TapeSetIsEmpty}
   242372    1.328    0.000    1.328    0.000 {built-in method tensorflow.python.client._pywrap_tf_session.TF_AddInputList}
   121186    1.323    0.000   37.184    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\data\ops\dataset_ops.py:5032(__init__)
 13330716    1.322    0.000    1.322    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\framework\tensor_shape.py:264(value)
   121186    1.315    0.000  210.055    0.002 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\ops\gen_dataset_ops.py:8019(tensor_slice_dataset)
   363558    1.310    0.000    1.310    0.000 {built-in method tensorflow.python.client._pywrap_tf_session.TF_FunctionSetAttrValueProto}
  4120404    1.297    0.000    1.297    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\framework\ops.py:4411(_name_stack)
  1817790    1.297    0.000    1.890    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\data\util\structure.py:302(<listcomp>)
   605930    1.297    0.000    2.314    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\eager\context.py:986(device)
   363798    1.287    0.000    7.281    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\autograph\impl\api.py:678(decorator)
  1091554    1.286    0.000    5.118    0.000 C:\Users\puyan\anaconda3\lib\_collections_abc.py:760(get)
  1333046    1.280    0.000    9.008    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\data\ops\dataset_ops.py:637(_flat_types)
   484816    1.275    0.000   29.163    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\core\function\polymorphism\type_dispatch.py:75(dispatch)
  2181780    1.269    0.000    1.708    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\core\function\polymorphism\function_type.py:59(type_constraint)
  9452724    1.267    0.000    1.267    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\framework\ops.py:2228(_get_control_flow_context)
   363558    1.256    0.000    3.714    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\util\function_utils.py:85(get_func_name)
  9331466    1.252    0.000    1.252    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\util\object_identity.py:182(<genexpr>)
   727132    1.250    0.000    1.250    0.000 {built-in method tensorflow.python.client._pywrap_tf_session.TF_NewBufferFromString}
  1817790    1.245    0.000    1.835    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\framework\ops.py:4297(get_collection_ref)
   203230    1.243    0.000   10.260    0.000 C:\Users\puyan\OneDrive\Desktop\M.S. Aerospace Engineering Sciences\Special Topics in Sequential Decision Making\Final Project\python\MCTS.py:138(<listcomp>)
   135361    1.241    0.000   52.186    0.000 C:\Users\puyan\anaconda3\lib\site-packages\chess\__init__.py:1904(outcome)
   121186    1.241    0.000  175.450    0.001 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\data\ops\dataset_ops.py:4972(__init__)
  9569015    1.240    0.000    1.240    0.000 {method 'lower' of 'str' objects}
  3393280    1.238    0.000    1.548    0.000 C:\Users\puyan\anaconda3\lib\site-packages\google\protobuf\internal\containers.py:483(__len__)
   121186    1.236    0.000    8.702    0.000 C:\Users\puyan\anaconda3\lib\site-packages\keras\engine\data_adapter.py:1078(<listcomp>)
2183124/727548    1.233    0.000    7.363    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\framework\type_spec.py:550(<listcomp>)
  2674494    1.232    0.000    1.520    0.000 C:\Users\puyan\anaconda3\lib\site-packages\chess\__init__.py:60(piece_symbol)
  4605524    1.231    0.000    6.426    0.000 C:\Users\puyan\anaconda3\lib\site-packages\keras\engine\base_layer.py:3221(<genexpr>)
1817806/1211876    1.227    0.000    1.506    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\framework\tensor_util.py:216(_GetDenseDimensions)
   121258    1.227    0.000 3034.682    0.025 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\eager\polymorphic_function\tracing_compiler.py:129(__call__)
   635354    1.224    0.000    1.731    0.000 C:\Users\puyan\anaconda3\lib\site-packages\chess\__init__.py:3590(generate_castling_moves)
  8241104    1.208    0.000    1.208    0.000 {built-in method from_iterable}
  1333606    1.207    0.000    4.042    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\framework\ops.py:1252(shape)
  9937996    1.207    0.000    1.207    0.000 C:\Users\puyan\anaconda3\lib\inspect.py:2548(name)
  2275533    1.206    0.000    1.746    0.000 C:\Users\puyan\anaconda3\lib\site-packages\chess\__init__.py:3620(_from_chess960)
   133882    1.202    0.000   18.602    0.000 C:\Users\puyan\OneDrive\Desktop\M.S. Aerospace Engineering Sciences\Special Topics in Sequential Decision Making\Final Project\python\chess_api.py:80(to_binary)
  2909424    1.195    0.000    2.038    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\autograph\core\ag_ctx.py:28(_control_ctx)
  2787726    1.194    0.000    1.507    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\core\function\polymorphism\function_type.py:54(optional)
   363558    1.191    0.000    2.506    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\eager\monitoring.py:484(__exit__)
  1454248    1.183    0.000    5.005    0.000 C:\Users\puyan\anaconda3\lib\site-packages\google\protobuf\internal\containers.py:143(<listcomp>)
  2423736    1.183    0.000    2.181    0.000 C:\Users\puyan\anaconda3\lib\site-packages\google\protobuf\internal\decoder.py:256(InnerDecode)
   583417    1.181    0.000   31.092    0.000 C:\Users\puyan\OneDrive\Desktop\M.S. Aerospace Engineering Sciences\Special Topics in Sequential Decision Making\Final Project\python\chess_api.py:135(<listcomp>)
  3029722    1.178    0.000    1.553    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\ops\control_flow_util.py:176(GetOutputContext)
  4605268    1.178    0.000    1.178    0.000 C:\Users\puyan\anaconda3\lib\enum.py:670(__new__)
   242388    1.170    0.000  391.802    0.002 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\ops\array_ops.py:5095(gather)
   121666    1.170    0.000    3.785    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\ops\resource_variable_ops.py:335(__init__)
2060162/1696604    1.168    0.000    2.355    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\data\ops\dataset_ops.py:4531(element_spec)
   484752    1.164    0.000   22.021    0.000 C:\Users\puyan\anaconda3\lib\site-packages\keras\engine\data_adapter.py:1126(_convert_single_tensor)
   485192    1.163    0.000    4.401    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\ops\handle_data_util.py:26(copy_handle_data)
  2060202    1.163    0.000    1.173    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\framework\ops.py:6773(__init__)
  4000194    1.158    0.000    1.476    0.000 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\framework\tensor_shape.py:836(rank)
   121186    1.151    0.000  143.007    0.001 C:\Users\puyan\anaconda3\lib\site-packages\tensorflow\python\ops\gen_dataset_ops.py:1061(concatenate_dataset)
